BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,BenefitPackageId,IssuerId2,StateCode2,MarketCoverage,DentalOnlyPlan,TIN,StandardComponentId,PlanMarketingName,HIOSProductId,HPID,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,PlanEffictiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure,RowNumber
2016,NV,16698,SERFF,5,8/20/15 12:28,15,16698,NV,Individual,No,88-0293082,16698NV0450020,Prominence Health Plan Silver 50 Health Care Partners,16698NV045,,NVN003,NVS002,NVF007,New,HMO,Silver,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450020-02,Zero Cost Sharing Plan Variation,,1,Yes,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
2016,NV,16698,SERFF,5,8/20/15 12:28,15,16698,NV,Individual,No,88-0293082,16698NV0450020,Prominence Health Plan Silver 50 Health Care Partners,16698NV045,,NVN003,NVS002,NVF007,New,HMO,Silver,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450020-03,Limited Cost Sharing Plan Variation,,0.68194741,Yes,Yes,No,100%,,"$4,470 ",$270 ,$0 ,$150 ,$0 ,"$1,670 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,000 ",$6000 per person,$12000 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person,$10000 per group,30%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,7
2016,NV,16698,SERFF,5,8/20/15 12:28,15,16698,NV,Individual,No,88-0293082,16698NV0450020,Prominence Health Plan Silver 50 Health Care Partners,16698NV045,,NVN003,NVS002,NVF007,New,HMO,Silver,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450020-04,73% AV Level Silver Plan,,0.727858305,Yes,Yes,No,100%,,"$4,000 ",$270 ,$70 ,$150 ,$0 ,"$1,570 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$5,400 ",$5400 per person,$10800 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,000 ",$4000 per person,$8000 per group,15%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,8
2016,NV,16698,SERFF,5,8/20/15 12:28,15,16698,NV,Individual,No,88-0293082,16698NV0450020,Prominence Health Plan Silver 50 Health Care Partners,16698NV045,,NVN003,NVS002,NVF007,New,HMO,Silver,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450020-05,87% AV Level Silver Plan,,0.863746464,Yes,Yes,No,100%,,"$1,000 ",$250 ,$350 ,$150 ,$0 ,$980 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person,$4000 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,000 ",$1000 per person,$2000 per group,10%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,9
2016,NV,16698,SERFF,5,8/20/15 12:28,15,16698,NV,Individual,No,88-0293082,16698NV0450020,Prominence Health Plan Silver 50 Health Care Partners,16698NV045,,NVN003,NVS002,NVF007,New,HMO,Silver,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450020-06,94% AV Level Silver Plan,,0.938070297,Yes,Yes,No,100%,,$350 ,$230 ,$130 ,$150 ,$0 ,$670 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,$700 ,$700 per person,$1400 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$350 ,$350 per person,$700 per group,5%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,10
2016,NV,16698,SERFF,5,8/20/15 12:28,16,16698,NV,Individual,No,88-0293082,16698NV0450021,Prominence Health Plan Gold 1 Health Care Partners,16698NV045,,NVN003,NVS002,NVF008,Existing,HMO,Gold,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,2,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450021-00,Standard Gold Off Exchange Plan,,0.802799225,No,Yes,No,100%,,$0 ,"$1,280 ",$0 ,$150 ,$0 ,"$2,020 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,350 ",$6350 per person,$12700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1500 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
2016,NV,16698,SERFF,5,8/20/15 12:28,16,16698,NV,Individual,No,88-0293082,16698NV0450021,Prominence Health Plan Gold 1 Health Care Partners,16698NV045,,NVN003,NVS002,NVF008,Existing,HMO,Gold,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,2,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450021-01,Standard Gold On Exchange Plan,,0.802799225,No,Yes,No,100%,,$0 ,"$1,280 ",$0 ,$150 ,$0 ,"$2,020 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,350 ",$6350 per person,$12700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1500 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,5
2016,NV,16698,SERFF,5,8/20/15 12:28,16,16698,NV,Individual,No,88-0293082,16698NV0450021,Prominence Health Plan Gold 1 Health Care Partners,16698NV045,,NVN003,NVS002,NVF008,Existing,HMO,Gold,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,2,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450021-02,Zero Cost Sharing Plan Variation,,1,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
2016,NV,16698,SERFF,5,8/20/15 12:28,16,16698,NV,Individual,No,88-0293082,16698NV0450021,Prominence Health Plan Gold 1 Health Care Partners,16698NV045,,NVN003,NVS002,NVF008,Existing,HMO,Gold,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,2,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450021-03,Limited Cost Sharing Plan Variation,,0.802799225,No,Yes,No,100%,,$0 ,"$1,280 ",$0 ,$150 ,$0 ,"$2,020 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,350 ",$6350 per person,$12700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1500 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,7
2016,NV,16698,SERFF,5,8/20/15 12:28,17,16698,NV,Individual,No,88-0293082,16698NV0450022,Prominence Health Plan Bronze 4 WellHealth,16698NV045,,NVN004,NVS002,NVF001,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450022-00,Standard Bronze Off Exchange Plan,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
2016,NV,16698,SERFF,5,8/20/15 12:28,17,16698,NV,Individual,No,88-0293082,16698NV0450022,Prominence Health Plan Bronze 4 WellHealth,16698NV045,,NVN004,NVS002,NVF001,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450022-01,Standard Bronze On Exchange Plan,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,5
2016,NV,16698,SERFF,5,8/20/15 12:28,17,16698,NV,Individual,No,88-0293082,16698NV0450022,Prominence Health Plan Bronze 4 WellHealth,16698NV045,,NVN004,NVS002,NVF001,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450022-02,Zero Cost Sharing Plan Variation,,1,Yes,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
2016,NV,16698,SERFF,5,8/20/15 12:28,17,16698,NV,Individual,No,88-0293082,16698NV0450022,Prominence Health Plan Bronze 4 WellHealth,16698NV045,,NVN004,NVS002,NVF001,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450022-03,Limited Cost Sharing Plan Variation,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,7
2016,NV,16698,SERFF,5,8/20/15 12:28,18,16698,NV,Individual,No,88-0293082,16698NV0450023,Prominence Health Plan Bronze 5 WellHealth,16698NV045,,NVN004,NVS002,NVF002,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,2,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450023-00,Standard Bronze Off Exchange Plan,,0.592501342,No,Yes,No,100%,,"$6,350 ",$400 ,$0 ,$150 ,"$5,130 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$6,350 ",$6350 per person,$12700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
2016,NV,16698,SERFF,5,8/20/15 12:28,18,16698,NV,Individual,No,88-0293082,16698NV0450023,Prominence Health Plan Bronze 5 WellHealth,16698NV045,,NVN004,NVS002,NVF002,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,2,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450023-01,Standard Bronze On Exchange Plan,,0.592501342,No,Yes,No,100%,,"$6,350 ",$400 ,$0 ,$150 ,"$5,130 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$6,350 ",$6350 per person,$12700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,5
2016,NV,16698,SERFF,5,8/20/15 12:28,18,16698,NV,Individual,No,88-0293082,16698NV0450023,Prominence Health Plan Bronze 5 WellHealth,16698NV045,,NVN004,NVS002,NVF002,New,HMO,Bronze,No,Both,No,Yes,All Specialists,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,2,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450023-02,Zero Cost Sharing Plan Variation,,1,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
